Income,LoanAmountRequest,CreditScore,NoofDefaults,PropertyPrice,CLA,PropertyType,PropertyAge,LSA
1313.54,68236.46,718.67,0,81390.68,321.01,2,1313.54,44353.7
1230.73,91982.81,680.34,0,105878.68,432.01,3,1230.73,59788.83
1334.05,256247.54,836.99,0,420606.73,731.75,1,1882.21,179373.28
1882.21,164214.05,797.15,0,269013.93,542.26,3,1882.21,0
2395.91,139194.78,765.16,0,167146.51,594.24,1,2395.91,104396.08
3808.22,167914.34,706.39,1,297639.44,891.47,3,3808.22,117540.04
1362.82,103350.68,797.64,0,195926.7,296.23,4,1362.82,0
2145.46,40879.02,674.39,0,73314.93,216.78,3,2145.46,0
1772.35,83285.2,659.95,1,134170.89,404.03,1,1772.35,54135.38
3447.28,173255.57,841.57,1,295603.44,734.85,2,3447.28,129941.68
2695.86,80735.09,660.77,0,105906.03,290.16,1,2695.86,56514.56
1406.71,48165.47,771.32,0,90226.34,149.71,3,1406.71,33715.83
1452.46,46667.14,733.35,0,75068.5,259.96,4,1452.46,32667
1876.56,97259.95,688.11,1,170406.47,326.26,2,1876.56,0
1749.87,74054.27,748.52,1,137055.01,335.28,2,1749.87,48135.28
3738.09,156530.26,852.86,0,279299.82,474.49,2,3738.09,125224.21
841.82,9690.5,670.24,1,13720.16,114.79,2,841.82,6298.82
2943.79,151221.58,715.64,0,272674.09,473.29,1,2943.79,98294.03
2831.63,21144.65,628.54,0,35296.43,157.39,1,2831.63,0
3064.08,63474.22,689.32,0,96518.45,467.33,2,3064.08,41258.24
2943.79,49702.15,616.59,0,85152.61,232.95,4,3379.36,0
3379.36,241490.71,739.09,0,267776.94,735.65,3,3379.36,156968.96
3369.33,166623.08,843.94,1,233479.96,394.7,1,3369.33,124967.31
2821.6,106231.91,724.02,1,147857.08,313.9,1,2821.6,74362.34
3379.36,41712,736.12,0,59030.06,220.3,3,1272.75,29198.4
1272.75,73422.53,662.61,0,93744.2,302.37,3,1272.75,51395.77
2821.6,70346.43,825.17,0,117757.6,612.27,2,3516.71,56277.14
3516.71,26953.71,623.16,0,33210.75,137.01,4,3516.71,0
1272.75,102682.56,801.73,0,149181.47,566.44,4,1115.9,77011.92
1115.9,104902.31,825.09,0,192690.5,294.16,4,1115.9,83921.85
2346.16,43645.37,689.78,1,76592.01,239.34,4,2346.16,0
1060.36,48847.2,844.33,0,84337.24,189.87,2,1060.36,34193.04
1791.84,41600.21,665.6,0,-999,203.05,2,1791.84,29120.15
932.17,20003.02,737.24,0,36977.73,101.98,4,932.17,0
1060.36,88063.63,674.39,0,135825.95,440.22,1,1812.84,57241.36
1812.84,195110.83,659.95,0,298461.63,568.76,1,1812.84,0
1510.33,47927.3,811.61,0,87420.37,194.1,2,1510.33,38341.84
2533.13,110636.11,660.77,0,133298.23,654.44,1,2533.13,77445.28
3164.82,80455.07,836.67,0,127164.75,279.57,2,3164.82,0
1597.59,139953.03,733.35,0,161032.24,422.18,3,1597.59,97967.12
2533.13,195642.1,835.1,0,322861.82,520.47,2,3662.17,136949.47
3662.17,113184.67,819.45,0,138472.45,590.45,2,3662.17,90547.74
1351.92,42229.4,683.42,0,51750.82,516.11,2,1351.92,27449.11
2795.48,67284.46,655.34,0,75603.82,698.45,2,2795.48,43734.9
3246.48,77581.65,729.32,1,147026.35,533.83,3,3246.48,0
4275.42,101940.75,770.85,0,172400.5,501.28,4,4275.42,71358.52
2972.1,68109.26,773.31,1,91382.85,744.53,1,2972.1,54487.41
2574.86,100384.09,616.59,1,156609.02,379.12,3,2574.86,70268.86
4275.42,160064.83,628.16,0,194636.25,582.28,3,495.7,0
495.7,99474.65,770.18,0,142250.76,468.79,3,495.7,0
4818.44,124916.43,704.93,0,188677.14,632.81,3,4818.44,81195.68
2041.45,128401.77,669.61,0,225643.16,418.13,3,2041.45,89881.24
1689.82,12889.64,657.43,0,18710.28,86.71,3,1689.82,8378.27
4818.44,208252.42,740.89,0,288052.46,1023.91,2,2232,135364.07
2232,42195.7,692.16,0,58355.21,282.77,1,2232,27427.2
2545.16,80225.18,615.86,0,116123.32,382.57,2,2545.16,0
4818.44,192831.83,862.59,0,351338.61,571.22,2,1921.84,144623.87
1921.84,108704.4,754.56,0,188319.97,318.89,4,1921.84,76093.08
1815.16,14296.15,674.04,0,24447.38,130.6,3,1815.16,9292.5
1616.74,28010.08,837.25,0,38403.19,121.87,2,1616.74,21007.56
3986.16,174658.91,712.91,0,330469.09,545.58,1,3986.16,113528.29
1260.73,22566.17,830.19,0,27969.53,95.36,2,1260.73,16924.63
1924.89,108852.68,866.79,0,187738.22,359.82,4,1924.89,92524.78
1636.73,39729.98,757.77,0,52416.47,252.27,1,1636.73,31783.98
2098.36,95041.19,832.75,0,130844.4,423.3,2,2098.36,66528.83
3815.91,75262.37,836.67,0,129509.91,217.56,4,3815.91,0
2352.84,61241.83,871.68,0,67960.54,262.16,1,2352.84,55117.65
1465.58,72608.17,740.45,0,96617.97,328.91,4,1465.58,47195.31
2451.62,108415.8,680.6,0,-999,948.32,4,2451.62,75891.06
2827.82,149727.69,650.87,0,275286.04,418.28,4,2827.82,104809.38
2518.02,42186.13,743.78,1,64124,209.28,2,2518.02,27420.98
1561.04,124070.6,693.42,0,183272.93,430.17,3,1561.04,80645.89
1359.85,36687.91,788.7,0,40806.67,262.74,2,1359.85,27515.93
2426.95,17531.65,803.8,0,31662.05,201.35,3,2426.95,12272.16
1625.85,66990.73,871.89,1,81547.2,237.11,3,1625.85,50243.05
2584.13,34139.98,746.53,0,45801.56,460.48,2,2584.13,22190.99
2139.96,128078.43,809.35,0,225594.63,507.38,3,2139.96,102462.74
4927.16,17502.99,763.98,0,25568.03,181.76,4,4927.16,14002.39
2584.13,68423.31,755.44,0,110875.25,344.53,2,3238.29,51317.48
2139.96,208512.74,657.43,0,-999,957.1,3,3238.29,166810.19
3238.29,103606.07,791.46,0,123855.53,608.17,2,3238.29,72524.25
1512.55,26035.46,612.39,0,29082.71,125.18,2,1512.55,0
3257.51,210875.85,815.92,0,265707.51,672.38,3,3257.51,147613.1
3041.07,24828.86,761.09,0,43208.45,139.94,3,3041.07,0
1512.55,20946,689.33,0,29640.57,156.1,3,2161.67,14662.2
2161.67,36870.87,774.08,0,47249.06,202.97,4,2161.67,0
1886.26,25343.24,732.53,0,32917.89,125.37,1,1886.26,16473.11
4950.92,40077.03,796.73,0,71886.74,348.05,4,4950.92,32061.62
2161.67,107490.83,596.38,0,137709.66,575.95,1,1513.96,0
1513.96,75111.62,762,0,113858.27,444.15,1,1513.96,0
3191.76,164968.8,846.72,0,218780.39,487.14,4,3191.76,131975.04
1617.84,48140.32,672.14,0,58539.77,207.91,1,1617.84,0
2445.13,43480.23,753.74,0,72960.94,150.92,4,2445.13,34784.18
1621.2,156379.98,829.83,0,173708.48,495.15,4,1621.2,117284.99
4604.97,101889.56,697.94,0,170768.64,904.42,3,4604.97,66228.21
1764.57,63848.21,631.17,0,77044.95,172.75,3,1764.57,0
3433.58,212277.76,835.94,0,329241.88,674.44,2,3433.58,0
1629.74,40955.6,717.89,0,59194.76,241.55,3,1629.74,26621.14
2180.99,25364.92,841.27,0,41971.44,145.98,4,2180.99,20291.94
1665.3,70384.45,821.63,0,77884.78,303.56,4,1665.3,49269.12
1214.02,12220.14,778.18,0,21599.09,80.93,4,1214.02,8554.1
2808.04,139260.4,840.2,0,174544.57,733.77,2,2808.04,0
1652.56,44680.07,664.99,0,65021.89,278.94,4,1652.56,29042.05
1214.02,50449.75,717.56,0,83593.14,292.06,1,3183.56,35314.82
2808.04,111218.12,727.5,0,181447.24,622.37,2,3183.56,77852.68
3183.56,19974.84,642.85,0,27842.47,-999,4,3183.56,0
2416.66,57992.79,634.57,0,98080.92,502.85,4,2416.66,0
2198.98,55773.18,812.95,0,83894.74,290.2,3,2198.98,39041.23
1287.81,141451.1,783.46,1,235139.05,427.4,2,1287.81,0
2618.58,95514.2,655.66,0,155104.16,449.08,3,2618.58,62084.23
1263.6,89769.6,761.09,1,132049.14,359.57,3,1263.6,71815.68
2535.29,113360.38,689.09,0,149008.94,532.73,3,2535.29,73684.25
2618.58,308874.47,851.75,1,446944.89,1038.04,1,1650.08,247099.58
1650.08,21147.3,744.55,0,37950.38,207.63,1,1650.08,0
1342.18,36427.82,808.22,0,47218.43,194.41,1,1342.18,25499.47
1387.99,30811.89,847.71,0,34265.68,261.95,2,1387.99,24649.51
2148.2,33264.97,836.99,0,58455.26,348.36,2,2148.2,0
869.13,12985.83,671.39,0,23311.56,136.33,4,869.13,9090.08
1876.96,69151.57,712.18,0,112113.13,732.23,3,1876.96,44948.52
5483.06,274054.07,869.06,1,454878.82,678.59,3,5483.06,232945.96
3089.31,32365.13,723.85,0,54291.07,372.31,3,3089.31,22655.59
5266.45,75115.29,644.59,1,110583.05,379.09,3,5266.45,0
5483.06,79252.58,740.21,0,103646.18,439.4,1,1032.93,51514.18
1032.93,15747.09,715.47,0,25876.46,143.55,1,1032.93,11022.96
2684.15,88475.61,775.66,0,107301.57,380.72,1,2684.15,61932.93
6834.28,42212.25,823.46,1,56972.45,218.51,2,6834.28,31659.19
1032.93,391824.62,817.64,0,680125.07,959.31,2,5836.37,274277.23
2684.15,168953.8,854.09,0,209769.34,481.15,4,5836.37,118267.66
5836.37,282658.66,761.75,0,337764.45,1188.51,2,5836.37,211994
1032.93,246512.86,843.32,1,306882.01,601.09,4,3034.73,197210.29
2684.15,28213.63,641.59,0,39972.93,133.93,2,3034.73,0
5836.37,163212.19,873.13,1,293248.82,742.55,4,3034.73,130569.75
3034.73,225177.56,642.85,1,395347.01,644.16,4,3034.73,180142.05
1224.55,118989.67,687.01,0,139642.85,564.9,1,1224.55,0
2609.61,46005.94,623.04,0,61484.51,216.28,3,2609.61,0
2415.81,109276.58,780.87,1,128200.6,322.62,1,2415.81,81957.44
1643.37,37567.02,722.36,0,56882.88,196.58,3,1643.37,26296.91
2797.53,131065.05,670.87,0,197525.27,644.84,1,2797.53,85192.28
4278.31,180316.76,803.2,0,279992.61,574.64,3,4278.31,0
4617.66,248548.22,745.77,1,428909.86,730.98,4,4617.66,173983.75
984.86,72130.7,705.11,0,111444.79,336.07,2,984.86,46884.96
1294.09,149240.99,789.19,0,190642.16,436.15,2,1294.09,0
1793.94,44292.18,599.39,0,69684.41,304.06,2,1793.94,0
2215.53,37911.5,639.18,0,54323.54,193.09,4,2215.53,0
1294.09,86727.34,732.15,0,160989.86,304.23,1,2444.74,60709.14
2444.74,38716.88,803.85,0,57252.06,301.96,4,2444.74,27101.82
3494.65,125854.51,638.13,0,150085.21,668.49,3,3494.65,0
1294.09,18898.92,839.62,0,26987.31,389.62,2,1710.36,14174.19
1710.36,13014.98,831.41,0,24335.83,143.32,4,1710.36,10411.98
1114.72,20500.41,811.2,0,27317.76,206.68,2,1114.72,14350.29
1294.09,145626.14,715.47,1,-999,373.68,2,2526.17,116500.91
1710.36,232113.9,752.96,0,417217.42,675.84,4,2526.17,174085.42
2526.17,139351.48,713.59,0,194711.49,405.24,3,2526.17,90578.46
1597.21,38937.21,849.36,0,49034.47,127.08,4,1597.21,0
2423.96,42611.45,819.08,0,70339.54,222.66,1,2423.96,31958.59
4627.7,138607.12,806.38,0,237307,-999,4,4627.7,97024.98
2331.48,45873.84,622.06,0,59244.9,266.94,1,2331.48,0
2412.49,17170.92,668.51,1,24018.48,128.04,2,2412.49,89881.24
1367.05,87107.92,840.27,0,135481.15,245.94,1,1367.05,60975.54
2062.3,25513.52,717.61,0,38246.02,141.3,2,2062.3,16583.79
1526.99,80867.67,633.15,0,112936.47,469.16,3,1526.99,0
3495.1,95921.44,629.08,0,158814,323.47,4,3495.1,0
2640.99,43501.86,626.37,0,50698.11,214.62,1,2640.99,0
1621.17,30676.77,687.6,0,42672.23,345.99,3,1621.17,21473.74
1840.68,80729.1,649.83,1,128647.2,401.14,1,1840.68,0
2540.79,69811.58,667.43,0,126076.59,250.88,4,2540.79,45377.53
7809.01,89388.37,668.54,0,100994.24,516.05,3,7809.01,0
1196.71,31381.92,688.15,1,55700.68,206.21,1,1196.71,20398.25
1579.69,34049.3,768.5,0,44015.16,393.35,4,1579.69,25536.98
1259.72,136791.64,599.39,0,249841.84,369.49,1,1259.72,95754.15
1845.61,78120.85,792.15,0,119933.31,334.09,2,1845.61,62496.68
2004.78,95309.69,824.34,0,132512.9,440.09,3,2004.78,71482.27
1519.75,23485.87,630.91,0,30740.03,181.81,1,1519.75,0
2065.18,37024.91,719.97,0,54515.89,209.7,4,2065.18,24066.19
1811.68,41104.56,816.39,0,68576.46,232.4,2,1811.68,28773.19
5634.39,141323,664.9,0,212512.44,405.28,4,5634.39,98926.1
1015.76,24670.66,656.64,0,33557.09,188.56,1,1015.76,16035.93
1811.68,187120.8,609.67,0,322518.54,519.94,4,3982.92,0
3982.92,116958.1,791.13,0,206608.96,561.52,2,3982.92,87718.58
3891.38,83824.65,661.12,0,96330.27,694.22,2,3891.38,58677.25
1639.66,123796.56,849.36,0,159519.12,527.43,4,1639.66,80467.76
1628.86,42178.48,713.63,0,60361.31,210.13,4,1628.86,29524.94
2271.44,115413.55,694.9,0,131620.2,360.87,3,2271.44,0
1995.33,156820.59,695.22,0,216857.03,461.18,4,1995.33,0
2432.04,135291.86,661.8,0,167585.8,475.4,1,2432.04,94704.3
2509.23,166605.04,814.13,0,271929.99,850.89,4,2509.23,133284.03
1637.56,162616.36,809.03,1,255203.81,430.83,2,1637.56,130093.09
1147.18,104691.31,869.4,0,190336.03,438.55,4,1147.18,94222.18
1108.01,94511,660.18,1,125776.8,283.42,1,1108.01,0
1372.25,14044.82,798.6,0,20120.38,156.29,2,1372.25,9831.37
1147.18,52264.88,857.08,0,80107.09,278.01,2,1108.4,41811.9
1108.4,83221.1,640.58,0,107025.71,366.55,1,1108.4,0
5259.21,155210.24,705.08,0,219404.3,679.74,2,5259.21,100886.66
2934.22,79606.86,658.15,1,90340.23,408.45,1,2934.22,51744.46
1629.77,78305.62,842.75,1,93074.05,285.8,2,1629.77,0
1528.5,80718.45,725.33,0,147783.03,527.19,1,1528.5,52466.99
2818.73,294615.47,599.39,0,504924.23,794.16,4,2818.73,220961.6
1452.13,41897.76,728.2,0,67712.72,227.07,2,1452.13,29328.43
4173,145734.48,745.66,0,262422.28,616.48,3,4173,94727.41
3702.75,80926.82,704.12,0,153005.17,426.24,4,3702.75,52602.43
5280.12,104275.29,635.76,0,144646.16,1150.94,2,5280.12,0
2132.22,74688.67,651.04,0,105607.42,397.52,2,2132.22,48547.64
3043.53,67787.78,658.82,0,104114.93,304.26,1,3043.53,0
3638.1,258056.98,719.95,0,340906.96,948.75,3,3638.1,167737.04
3060.85,55210.78,721.15,0,91094.98,254.67,4,3060.85,38647.55
3043.53,18141.2,672.81,0,29482.54,210.97,3,2007.3,12698.84
2007.3,36759.85,783.56,0,42766.96,189.72,4,2007.3,29407.88
1986.5,81487.63,759.64,0,128613.22,488.98,3,1986.5,57041.34
4656.61,172769.6,762.67,0,270530.79,803.43,3,4656.61,138215.68
936.66,55464.72,723.27,0,91174.45,259.77,4,936.66,38825.3
1224.27,53516.94,651.76,0,70137.69,288.58,4,1224.27,34786.01
1907.11,25925.36,813.33,0,37868.77,204.33,1,1907.11,20740.29
1853.57,11873.74,695.75,0,20545.38,124.65,4,1853.57,8311.62
2149.7,228876.14,795.14,1,300682.26,661.61,1,2149.7,0
393.09,6498.75,823.1,1,7309.87,67.74,3,393.09,4874.06
4409.91,29755.83,774.15,0,51170.88,346.58,1,4409.91,22316.87
2213.36,81510.09,671.24,0,108450.54,391.96,4,2213.36,57057.06
1816.93,78679.5,722.2,0,87315.03,405.46,4,1816.93,0
4347.54,253462.78,786.04,0,474190.5,775.16,1,4347.54,202770.22
2213.36,123452.57,668.41,0,217460.83,636.57,2,1262.6,80244.17
1262.6,41096.94,721.22,1,52452.43,327.37,1,1262.6,26713.01
1932.33,58957.08,621.76,0,75917.7,320.93,4,1932.33,0
3724.94,78212.39,855.35,0,111823.48,490.72,1,3724.94,62569.91
3458.44,49066.13,696.26,0,67177.47,253.73,4,3458.44,31892.98
1820.18,38717.24,711.62,0,61885.75,250.19,3,1820.18,-999
2111.59,74652.49,748.75,0,138265.29,481.63,3,2111.59,48524.12
3377.15,72403.48,721.65,1,113587.66,381.09,1,3377.15,50682.44
1820.18,80321.36,635.76,1,98542.33,236.4,1,3425.49,60241.02
3425.49,130067.49,735.66,1,156149.42,341.21,4,3425.49,91047.24
1685.97,105531.04,654.33,0,164565.3,379.1,4,1685.97,68595.18
1746.9,33921.46,881.74,0,50945.26,363.06,1,1746.9,23745.02
5270.72,172749.5,716.73,0,285099.67,577.95,3,5270.72,120924.65
6742.76,146147.49,857.41,1,219669.44,767.7,3,2194.75,116917.99
2194.75,24389.35,783.56,0,30245.21,126.15,3,2194.75,0
3296.45,213552.71,631.57,0,289884.05,627.01,4,3296.45,0
1187.35,59753.26,663.88,0,92173.93,314.62,3,1187.35,38839.62
1004.46,66284.46,734.82,0,100961.77,295.5,4,1004.46,0
1591.84,125051.67,686,1,169646.24,507.25,2,1591.84,81283.59
3166.41,74321.48,771.55,0,92598.43,283.9,2,3166.41,59457.18
4229.66,104229.13,654.51,1,160123.15,774.17,3,4229.66,67748.93
1591.84,69559.23,795.14,0,113592.72,436.12,1,2711.95,48691.46
2711.95,151382.08,814.11,0,176324.93,523.07,3,2711.95,105967.46
3101.68,221930.06,810.26,0,244251.14,809.27,3,3101.68,155351.04
1526.54,68817,693.11,1,86487.45,323.38,1,1526.54,48171.9
3259.62,173902.01,722.2,1,248430.73,560.94,3,3259.62,121731.41
1215.77,16512.12,786.04,0,30533.13,132.73,2,1215.77,173983.75
1986.45,73943.51,764.28,0,128831.51,420.74,3,1986.45,59154.81
1292.06,33677.27,746.1,0,46964.54,231.04,4,1292.06,23574.09
4388.6,124201.38,691.04,0,183905.75,335.26,2,4388.6,80730.9
2273.23,144710.08,804.9,0,220076.07,577.85,3,2273.23,0
2001.26,78845.23,676.55,0,101239.77,408.99,4,2001.26,55191.66
4388.6,26098.96,798.92,0,29533.52,130.57,1,1301.63,18269.27
1301.63,43723.38,598.24,0,51046.15,312.54,2,1301.63,0
1331.82,72700.07,819.93,1,90058.64,330.84,4,1331.82,50890.05
1049.12,63116.45,657.27,1,95821.78,324.79,4,1049.12,0
2163.94,75107.01,721.05,0,101970.4,329.16,3,2163.94,48819.56
2373.56,76580.45,683.64,0,123629.64,714.39,4,2373.56,0
1927.34,154874.42,855.11,0,251592.79,818.49,3,1927.34,108412.09
2718.59,182187.92,770.16,1,328778.33,522.7,1,2718.59,145750.34
3245.04,229565.67,712.13,0,298486.84,645.02,2,3245.04,0
1234,35864.91,684.08,0,42724.51,414.26,2,1234,23312.19
2718.59,34718.11,769.61,0,50377.24,297.3,2,2115.73,24302.68
2115.73,167593.18,827.17,0,262152.48,439.16,2,2115.73,0
1234,30868.02,858.93,0,36870.77,330.59,4,1524,23151.02
1524,33347.78,670.05,0,53812.78,246.09,1,1524,0
1484.09,30238.72,664.5,1,49284.72,159.29,4,1484.09,21167.1
2204.38,18484.11,767.65,0,32354.21,104.47,4,2204.38,12938.88
1524,67181.3,630.88,0,126309.34,447.55,3,2145.13,0
2145.13,58209.76,769.85,0,95650.6,282.23,4,2145.13,46567.81
1970.23,73347.13,757.76,1,83915.24,373.82,2,1970.23,58677.7
1080.61,56496.84,831.29,1,83725.04,329.65,2,1080.61,45197.47
3115.39,136904.57,666.3,0,215271.37,549.52,3,3115.39,95833.2
1626.15,86138.66,617.55,1,151488.84,218.86,2,1626.15,0
1080.61,82055.94,638.95,0,101563.67,304.92,4,3862.94,0
3862.94,70902.81,746.1,0,97792.09,456.45,2,3862.94,0
2767.46,88640.1,613.21,0,138919.25,348.66,3,2767.46,0
2048.83,41349.71,801.81,1,69552.04,289.36,4,2048.83,33079.77
4889.8,106173.43,853.24,0,144336.77,520,2,4889.8,79630.07
1337.46,29591.09,826.77,1,45970.99,136.57,2,1337.46,20713.76
3401.29,158612.53,727.03,0,252792.07,685.45,4,3401.29,0
3994.74,223643.2,865.38,1,328462.92,873.37,2,3994.74,-999
5119.29,71859.46,740.99,0,85963.73,527.85,1,5119.29,50301.62
3856.09,39561.42,776.09,0,58850.52,243.94,2,3856.09,31649.14
3460.2,77886.55,683.64,0,110975.98,323.69,4,3460.2,0
5119.29,98917.58,784.97,0,182716.48,443.96,2,1911.95,87718.58
1911.95,26123.47,605.1,0,28804.36,123.19,2,1911.95,0
2477.36,89904.38,661.75,0,138606.2,397.73,2,2477.36,0
2276.26,197808.18,615.95,0,316141.49,619.58,1,2276.26,0
4265.27,193797.75,769.61,0,306371.31,556.4,2,4265.27,125968.54
2156.69,120653.44,868.68,0,218257.22,328.8,3,2156.69,90490.08
1426.95,52295.88,869.81,0,65079.66,276.09,2,1426.95,39221.91
2509.12,169587.59,820.27,0,319161.04,744.52,4,2509.12,135670.07
1171.87,25741.57,709.47,0,31671.83,277.51,4,1171.87,18019.1
2741.8,30033.11,876.5,1,49720.78,302.91,1,2741.8,30033.11
1832.34,52861.4,755.61,1,100208.36,234.78,2,1832.34,37002.98
1976.04,62257.17,643.05,0,95895,388.97,1,1976.04,0
2741.8,24747.19,732.18,0,35715.91,274.91,4,2277.62,17323.03
1832.34,32690.11,593.11,0,50856.52,211.58,3,2277.62,0
2277.62,88900.03,873.58,0,118062.97,327.04,4,2277.62,71120.02
2612.18,129703.67,737.45,0,178465.1,491.16,2,2612.18,0
13199.03,167114.68,782.31,0,185048.49,617.84,3,13199.03,125336.01
2852.64,73840.87,779.65,0,138303.65,413.09,4,2852.64,59072.7
2612.18,73362.39,666.28,0,82853.56,719.53,2,2408.93,47685.55
2408.93,64934.68,688.3,0,102576.03,397.76,1,2408.93,42207.54
2422.26,31553.42,663.95,0,45115.05,294.36,3,2422.26,20509.72
2612.18,33009.83,693.75,0,48766.65,210.54,2,3303.98,23106.88
3303.98,27057.62,738.33,0,50565.04,246.67,2,3303.98,18940.33
2422.26,84646.31,683.32,1,143152.39,473.42,1,4242.19,55020.1
4242.19,153305.5,641.48,0,177737.13,789.86,1,4242.19,0
1413.02,60385.34,643.19,0,88816.29,347.35,4,1413.02,0
1239.56,53808.25,731.92,0,78888.3,278.07,1,1239.56,37665.77
3112,130265.85,659.43,0,223301.93,450.29,4,3112,-999
1928.78,110086.46,602.16,0,168909.55,411.93,1,1928.78,0
2759.5,127182.88,667.02,0,196871.22,383.94,1,2759.5,82668.87
3882.05,159042.53,831.32,0,230691.23,657.08,3,3882.05,127234.02
2385.11,116515.47,630.14,1,139881.33,451.16,2,2385.11,0
1543.07,77255.91,702.07,0,105394.83,419.96,2,1543.07,50216.34
2387.23,93524.51,709.46,1,126477.37,446.66,1,2387.23,65467.16
3309.2,89084.98,650.79,0,123412.58,461.96,3,3309.2,57905.24
1543.07,42136.48,730.3,0,69446.66,360.56,3,2511.86,27388.71
2511.86,117762.96,876.5,0,204384.49,411.57,3,2511.86,82434.07
1961.24,84838.19,735.85,0,160874.53,410.19,3,1961.24,0
2531.66,34550.49,688.58,0,60736.72,264.67,1,2531.66,22457.82
2260.23,10560.78,699.26,1,12062.66,129.89,1,2260.23,0
4832.86,232989.95,816.31,0,339235.82,775.57,1,4832.86,174742.46
2511.24,70170.27,803.92,1,112780.95,521.29,3,2511.24,52627.7
3850.26,152174.88,857.42,0,224843.87,-999,3,3850.26,114131.16
3452.3,117312.98,711.33,0,167572.81,403.67,4,3452.3,82119.09
1844.86,38464.33,660.97,0,44955.99,424.17,2,1844.86,-999
16445.89,165244.19,807.25,0,183029.3,662.65,2,16445.89,115670.93
6594.21,105233.31,730.74,0,168241.94,576.89,1,6594.21,68401.65
4134.9,126810.25,768.66,0,233035.93,556.09,3,4134.9,95107.69
3259.12,182679.77,732.44,0,257223.19,603.6,2,3259.12,127875.84
4307.13,119267.09,670.47,0,150187.06,455.13,3,4307.13,0
2252.47,69692.28,688.3,0,79514.17,354.12,2,2252.47,48784.6
6324.41,228016.06,768.77,0,294571.16,891.29,3,5611.54,182412.85
5611.54,157575.04,778.52,1,176456.96,1403.56,2,5611.54,110302.53
1981.3,143451.47,856.3,0,193460.04,450.46,3,1981.3,100416.03
4301.91,155466.27,756.56,0,187365.08,787.15,2,4301.91,108826.39
1551.3,113429.34,731.53,0,136035.89,455.17,3,1551.3,79400.54
1981.3,187031.01,745.1,0,218613.51,727.6,3,1367.04,130921.71
1367.04,81072.67,814.11,1,107877.28,248.55,1,1367.04,60804.5
2484.21,77897.03,870.63,1,86452.62,304.04,3,2484.21,58422.77
3143.3,124578.68,835.28,0,137858.73,390.42,4,3143.3,99662.94
2649.97,160291.54,690.35,0,185514.39,506.95,1,2649.97,104189.5
3304.33,165518.93,779.14,1,200376.82,721.36,4,3304.33,0
1663.73,92779.22,644.45,0,112138.95,419.55,1,1663.73,0
1263.64,92227.47,777.08,0,141909.92,443.43,4,1263.64,64559.23
3304.33,67750.81,735.85,1,86723.1,246.61,4,2101.94,50813.11
2101.94,71227.43,733.71,0,132351.91,503.16,2,2101.94,0
2132.61,95738.18,880.66,0,143774.05,333.01,3,2132.61,67016.73
2649.81,86840.38,828.1,0,122245.95,526.52,1,2649.81,0
3619.38,97904.44,829.88,0,149300.68,377.16,1,3619.38,68533.11
2465.41,63938.02,838.59,1,79541.56,675.92,3,2465.41,0
2149.29,21467.92,654.01,0,39819.93,254.04,3,2149.29,15027.54
1129.93,60670.51,753.47,0,70202.41,299.74,1,1129.93,45502.88
546.32,50257.04,731.35,0,92821.8,237.21,3,546.32,32667.08
2149.29,34558.35,733.98,0,40552.57,388.16,4,1739.36,24190.84
1739.36,38230.57,700.05,0,60412.92,189.01,3,1739.36,24849.87
1310.96,117502.29,631.63,0,165208.31,404.44,3,1310.96,0
3180.59,155542.87,865.41,1,267212.3,494.28,1,3180.59,116657.15
